UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,12,2022,20,4296572,2193693,2102879,1611635,1532839,322576,315255,33832,32349,122462,121701,6226,5990,96962,94745,1700019,1619111,371829,363855,56154,54265,158357,156403,13589,13012,1661163,1591493,1148196,1087336,295611,289775,18174,17550,116950,116629,4434,4216,77798,75987,1219316,1156809,335871,329457,32990,32140,147219,145855,10015,9527,532530,511386,463439,445503,26965,25480,15658,14799,5512,5072,1792,1774,19164,18758,480703,462302,35958,34398,23164,22125,11138,10548,3574,3485
R,12,2022,21,4321676,2205956,2115720,1618947,1542296,328448,320495,33495,31952,123632,122003,6094,5899,95340,93075,1705704,1627062,376919,368180,55995,54079,158626,155722,13295,12895,1678628,1609997,1159629,1101225,301744,295321,18224,17635,118400,116986,4323,4114,76308,74716,1229221,1169504,341216,334349,33265,32488,147924,145454,9784,9428,527328,505723,459318,441071,26704,25174,15271,14317,5232,5017,1771,1785,19032,18359,476483,457558,35703,33831,22730,21591,10702,10268,3511,3467
R,12,2022,22,4386776,2238270,2148506,1635738,1558639,338533,331016,33975,32675,129583,128415,6263,6037,94178,91724,1721409,1641811,385983,377903,56863,54878,164100,161616,13407,13043,1711206,1643593,1176096,1118555,312182,305703,18699,17985,124287,123434,4521,4256,75421,73660,1244817,1185541,350794,343988,34062,33103,153493,151423,9967,9561,527064,504913,459642,440084,26351,25313,15276,14690,5296,4981,1742,1781,18757,18064,476592,456270,35189,33915,22801,21775,10607,10193,3440,3482
R,12,2022,23,4286344,2185239,2101105,1602089,1530188,328876,321389,32911,31908,125144,123900,6177,5772,90042,87948,1683842,1609712,374390,366457,55447,53888,157329,155162,13231,12606,1678170,1614037,1159757,1105377,303436,296992,18318,17922,120074,119104,4440,4135,72145,70507,1225437,1169242,340551,333852,33633,32941,147249,145368,9792,9345,507069,487068,442332,424811,25440,24397,14593,13986,5070,4796,1737,1637,17897,17441,458405,440470,33839,32605,21814,20947,10080,9794,3439,3261
R,12,2022,24,4300526,2189290,2111236,1603432,1534961,330195,324122,32683,31892,128343,128055,6143,5768,88494,86438,1683490,1613287,374301,367891,55121,54088,160123,158577,13228,12383,1688056,1628797,1166135,1113934,304994,300144,18182,17830,123252,123209,4446,4135,71047,69545,1230557,1177098,341014,335989,33528,33199,150119,148917,9904,9241,501234,482439,437297,421027,25201,23978,14501,14062,5091,4846,1697,1633,17447,16893,452933,436189,33287,31902,21593,20889,10004,9660,3324,3142
R,12,2022,25,4261883,2167974,2093909,1584180,1519579,325810,320401,32103,31355,135058,133723,6170,5690,84653,83161,1660729,1594678,367413,361814,54250,53227,165673,163393,12823,12114,1676843,1621754,1155214,1106899,301565,297199,17802,17738,130063,128967,4483,4127,67716,66824,1216571,1167305,335311,331022,33039,32950,155895,154063,9604,9064,491131,472155,428966,412680,24245,23202,14301,13617,4995,4756,1687,1563,16937,16337,444158,427373,32102,30792,21211,20277,9778,9330,3219,3050
R,12,2022,26,4304615,2187901,2116714,1600575,1535553,324867,321807,32278,31176,140690,140699,6344,5810,83147,81669,1675702,1609038,364938,361921,54655,53146,170864,170046,13010,12456,1697157,1646314,1171593,1124076,300817,299105,17969,17508,135811,135926,4598,4203,66369,65496,1231688,1183089,333160,331787,33213,32709,161446,160741,9754,9374,490744,470400,428982,411477,24050,22702,14309,13668,4879,4773,1746,1607,16778,16173,444014,425949,31778,30134,21442,20437,9418,9305,3256,3082
R,12,2022,27,4362714,2218598,2144116,1617371,1551517,335468,329917,32525,31302,145399,145859,6479,6198,81356,79323,1690463,1622626,374136,368616,55324,53313,174963,174284,13163,12853,1726018,1670651,1186526,1137158,311101,306713,18272,17592,140521,141039,4734,4502,64864,63647,1244806,1194335,342291,338076,34072,32996,165588,165096,9943,9719,492580,473465,430845,414359,24367,23204,14253,13710,4878,4820,1745,1696,16492,15676,445657,428291,31845,30540,21252,20317,9375,9188,3220,3134
R,12,2022,28,4429842,2249543,2180299,1632281,1568707,349607,345349,32798,32119,149238,149564,6502,6416,79117,78144,1702982,1638382,386472,382863,55819,54644,177988,177628,13417,12986,1756208,1707167,1200387,1154822,325015,321875,18677,18143,144362,144880,4785,4725,62982,62722,1256652,1210741,354600,352295,34716,34095,168801,168685,10167,9876,493335,473132,431894,413885,24592,23474,14121,13976,4876,4684,1717,1691,16135,15422,446330,427641,31872,30568,21103,20549,9187,8943,3250,3110
R,12,2022,29,4519930,2296169,2223761,1662256,1593359,363569,358589,33897,33115,153996,156283,6722,6442,75729,75973,1729555,1660810,398153,394442,56274,55739,182114,183570,13470,13053,1796441,1747756,1224042,1176519,338540,334999,19387,19180,149230,151487,4887,4759,60355,60812,1277694,1230541,366223,363839,35065,35261,173116,174664,10155,9921,499728,476005,438214,416840,25029,23590,14510,13935,4766,4796,1835,1683,15374,15161,451861,430269,31930,30603,21209,20478,8998,8906,3315,3132
R,12,2022,30,4624205,2345921,2278284,1698029,1632463,372704,367582,35461,33841,158500,163403,6777,6587,74450,74408,1763958,1698337,405319,401380,58404,56514,186532,190884,13533,13261,1838261,1796040,1252951,1209999,347333,343411,20305,19723,153702,158553,4925,4842,59045,59512,1305205,1262688,373039,370401,36394,35859,177686,182042,10252,10051,507660,482244,445078,422464,25371,24171,15156,14118,4798,4850,1852,1745,15405,14896,458753,435649,32280,30979,22010,20655,8846,8842,3281,3210
R,12,2022,31,4696594,2370125,2326469,1714741,1661848,374981,377859,35941,33515,165864,172573,7517,6941,71081,73733,1776799,1726158,405511,411083,58030,55721,193361,200972,14537,14002,1866033,1850045,1274554,1247172,348911,352045,20480,19783,160844,167310,5457,5144,55787,58591,1323142,1298193,372562,378246,35761,35410,184267,191477,10993,10713,504092,476424,440187,414676,26070,25814,15461,13732,5020,5263,2060,1797,15294,15142,453657,427965,32949,32837,22269,20311,9094,9495,3544,3289
R,12,2022,32,4766545,2407135,2359410,1750011,1691413,373585,377939,35721,33114,172419,179420,7734,7203,67665,70321,1808951,1752876,401571,409100,56905,54628,199588,206580,14556,13967,1898377,1887493,1305704,1281012,347151,351754,19973,19535,167156,174179,5553,5378,52840,55635,1351519,1329517,368505,376169,34529,34571,190406,197320,10921,10727,508758,471917,444307,410401,26434,26185,15748,13579,5263,5241,2181,1825,14825,14686,457432,423359,33066,32931,22376,20057,9182,9260,3635,3240
R,12,2022,33,4653411,2350072,2303339,1714154,1650043,358615,366695,34606,31758,172191,182124,7835,6919,62671,65800,1768895,1707348,384120,395433,54397,52011,197309,207832,14067,13321,1859130,1851138,1285213,1256434,333071,341569,19145,18823,167150,176979,5713,5219,48838,52114,1327678,1301639,352365,363975,32731,32996,188705,199073,10657,10352,490942,452201,428941,393609,25544,25126,15461,12935,5041,5145,2122,1700,13833,13686,441217,405709,31755,31458,21666,19015,8604,8759,3410,2969
R,12,2022,34,4577457,2308831,2268626,1696943,1635012,337782,349606,34039,30943,173293,183777,7625,6998,59149,62290,1748325,1689269,361225,376351,52699,50145,197509,208457,13712,13069,1820403,1822843,1269197,1246726,313150,324939,18510,17993,168344,178747,5568,5279,45634,49159,1308682,1289429,330522,345468,31038,31469,189095,199933,10391,10125,488428,445783,427746,388286,24632,24667,15529,12950,4949,5030,2057,1719,13515,13131,439643,399840,30703,30883,21661,18676,8414,8524,3321,2944
R,12,2022,35,4482539,2265643,2216896,1680543,1608222,320562,333103,32756,29905,168317,179110,7678,6781,55787,59775,1728869,1660358,342554,358412,50635,48527,191145,202863,13607,12698,1782564,1778940,1256194,1226031,296935,309214,17559,17317,163519,174403,5525,5094,42832,46881,1293047,1266786,313115,328518,29511,30228,183079,194832,10253,9806,483079,437956,424349,382191,23627,23889,15197,12588,4798,4707,2153,1687,12955,12894,435822,393572,29439,29894,21124,18299,8066,8031,3354,2892
R,12,2022,36,4475772,2264022,2211750,1690560,1614097,311920,326196,32488,29570,167911,177982,7616,6811,53527,57094,1737148,1663634,332386,350111,49881,48135,189939,200524,13242,12432,1778778,1774043,1263669,1231687,288520,302324,17202,16875,163060,173434,5453,5090,40874,44633,1299070,1270224,303282,320534,28798,29749,181895,192758,9932,9597,485244,437707,426891,382410,23400,23872,15286,12695,4851,4548,2163,1721,12653,12461,438078,393410,29104,29577,21083,18386,8044,7766,3310,2835
R,12,2022,37,4500184,2276640,2223544,1708468,1628502,308379,323532,32202,29471,167850,179328,7644,6879,52097,55832,1753609,1676964,328214,346191,49631,47732,189002,201690,13211,12661,1786086,1783847,1276536,1243844,285105,299943,16530,16755,163094,174698,5452,5253,39369,43354,1310394,1281294,299265,316782,28044,29507,181115,193842,9855,9899,490554,439697,431932,384658,23274,23589,15672,12716,4756,4630,2192,1626,12728,12478,443215,395670,28949,29409,21587,18225,7887,7848,3356,2762
R,12,2022,38,4426572,2233176,2193396,1679024,1607391,297153,316063,31523,29014,168067,180209,7377,6566,50032,54153,1722423,1654253,315650,337528,48451,47103,188580,202255,12915,12197,1753434,1758564,1256105,1226679,274825,292988,16318,16363,163306,175778,5235,4901,37645,41855,1288527,1262761,287901,308729,27469,28890,180755,194608,9606,9402,479742,434832,422919,380712,22328,23075,15205,12651,4761,4431,2142,1665,12387,12298,433896,391492,27749,28799,20982,18213,7825,7647,3309,2795
R,12,2022,39,4411474,2224987,2186487,1677872,1604194,293082,313426,31595,28957,166221,179966,7338,6686,48879,53258,1720189,1650251,311074,334107,48309,47225,186342,201536,12653,12323,1747390,1751139,1256392,1223027,271052,290253,16192,16184,161589,175621,5289,5026,36876,41028,1288069,1258295,283726,305430,27331,28843,178671,194020,9486,9514,477597,435348,421480,381167,22030,23173,15403,12773,4632,4345,2049,1660,12003,12230,432120,391956,27348,28677,20978,18382,7671,7516,3167,2809
R,12,2022,40,4470269,2253096,2217173,1702964,1629438,295946,317863,31968,29245,165873,180629,7393,6841,48952,53157,1745378,1675317,313821,338674,49047,47731,185753,201891,12813,12432,1765264,1771277,1272032,1238819,273608,294063,16354,16290,161116,176007,5293,5093,36861,41005,1303710,1273977,286162,309327,27749,29182,177976,194144,9602,9578,487832,445896,430932,390619,22338,23800,15614,12955,4757,4622,2100,1748,12091,12152,441668,401340,27659,29347,21298,18549,7777,7747,3211,2854
R,12,2022,41,4377731,2202383,2175348,1671383,1603364,288467,311904,30399,28245,157714,174296,7200,6366,47220,51173,1712128,1647518,305551,332075,47262,46193,176752,194493,12383,11821,1733002,1740068,1256700,1221720,267056,288995,15424,15647,153159,169763,5148,4666,35515,39277,1287102,1255430,279069,303715,26704,28079,169263,186961,9235,9012,469381,435280,414683,381644,21411,22909,14975,12598,4555,4533,2052,1700,11705,11896,425026,392088,26482,28360,20558,18114,7489,7532,3148,2809
R,12,2022,42,4418398,2224048,2194350,1687882,1614999,296307,320986,31142,28730,154238,172004,7312,6458,47167,51173,1728542,1659103,313509,341136,48068,46960,173229,192011,12653,11934,1741441,1752583,1261284,1227468,274534,297671,15781,15985,149483,167464,5152,4792,35207,39203,1291367,1260986,286510,312293,27049,28698,165437,184488,9391,9212,482607,441767,426598,387531,21773,23315,15361,12745,4755,4540,2160,1666,11960,11970,437175,398117,26999,28843,21019,18262,7792,7523,3262,2722
R,12,2022,43,4244177,2130547,2113630,1618429,1555120,282977,310003,29501,27295,148805,166694,6562,6132,44273,48386,1656676,1596675,298936,329082,45784,44658,166317,185622,11527,11261,1674434,1691512,1215565,1184878,262105,287632,14933,15128,144447,162441,4598,4589,32786,36844,1243639,1216270,273089,301251,25693,27230,159125,178488,8506,8709,456113,422118,402864,370242,20872,22371,14568,12167,4358,4253,1964,1543,11487,11542,413037,380405,25847,27831,20091,17428,7192,7134,3021,2552
R,12,2022,44,4117172,2062074,2055098,1570937,1515112,270834,298911,28020,26524,144209,162998,6199,5693,41875,45860,1606945,1554531,285895,316593,43494,43292,160878,180995,10701,10471,1622045,1642146,1181074,1152771,251053,277229,14394,14543,139993,158679,4435,4182,31096,34742,1207504,1182383,261470,289798,24694,26120,153995,173939,7992,8016,440029,412952,389863,362341,19781,21682,13626,11981,4216,4319,1764,1511,10779,11118,399441,372148,24425,26795,18800,17172,6883,7056,2709,2455
R,12,2022,45,4085102,2041936,2043166,1562822,1512429,264534,293998,28165,26616,139931,159740,6083,5727,40401,44656,1597541,1550570,278880,311199,43440,43239,155919,177216,10506,10446,1604597,1628978,1174496,1147611,245679,272846,14526,14858,135688,155527,4340,4221,29868,33915,1199852,1176325,255424,285048,24732,26453,149102,170366,7821,8003,437339,414188,388326,364818,18855,21152,13639,11758,4243,4213,1743,1506,10533,10741,397689,374245,23456,26151,18708,16786,6817,6850,2685,2443
R,12,2022,46,3930319,1962043,1968276,1498527,1456708,251703,280108,27017,25238,140554,158725,5745,5329,38497,42168,1531693,1492607,264853,296031,41559,41134,156026,175428,10117,9833,1539150,1563673,1122540,1099344,233537,259906,13945,14001,136487,154596,4122,3904,28519,31922,1146816,1126226,242358,271143,23695,25109,149544,168700,7570,7526,422893,404603,375987,357364,18166,20202,13072,11237,4067,4129,1623,1425,9978,10246,384877,366381,22495,24888,17864,16025,6482,6728,2547,2307
R,12,2022,47,3915472,1954613,1960859,1493367,1451025,250708,279792,26535,25201,142229,159603,5540,5238,36234,40000,1524425,1485104,263262,294614,40556,40425,156645,175545,9478,9447,1537609,1561380,1121571,1097305,233251,260172,13605,14012,138248,155561,4010,3873,26924,30457,1144358,1123032,241715,270601,23145,24714,150428,169128,7151,7244,417004,399479,371796,353720,17457,19620,12930,11189,3981,4042,1530,1365,9310,9543,380067,362072,21547,24013,17411,15711,6217,6417,2327,2203
R,12,2022,48,3902264,1946362,1955902,1492656,1454516,246799,276698,26252,24722,140678,156516,5499,5034,34478,38416,1522005,1487060,258440,290820,39866,39691,154409,171727,9429,9026,1538683,1562729,1127637,1104811,230474,258231,13514,13817,136918,152688,4029,3724,26111,29458,1149652,1129474,238595,268281,22861,24454,148717,165766,7201,6943,407679,393173,365019,349705,16325,18467,12738,10905,3760,3828,1470,1310,8367,8958,372353,357586,19845,22539,17005,15237,5692,5961,2228,2083
R,12,2022,49,3863818,1924208,1939610,1474842,1440600,244940,275743,25309,24467,140276,156742,5154,5014,33687,37044,1503492,1471840,256088,289185,38638,38982,153884,171549,8925,8951,1533593,1558992,1124696,1101730,229399,257915,13198,13847,136796,153024,3817,3742,25687,28734,1146281,1125693,237077,267608,22556,24403,148542,165800,6908,6920,390615,380618,350146,338870,15541,17828,12111,10620,3480,3718,1337,1272,8000,8310,357211,346147,19011,21577,16082,14579,5342,5749,2017,2031
R,12,2022,50,4012324,1999201,2013123,1536575,1500848,256393,287239,26100,24815,141234,158077,5189,4983,33710,37161,1565145,1532171,267169,300472,39941,39869,154749,172755,8972,8928,1606755,1630560,1184467,1159895,241013,269466,13797,14170,137642,154372,3888,3715,25948,28942,1206214,1183983,248555,279043,23702,25191,149366,167104,6938,6967,392446,382563,352108,340953,15380,17773,12303,10645,3592,3705,1301,1268,7762,8219,358931,348188,18614,21429,16239,14678,5383,5651,2034,1961
R,12,2022,51,4223578,2109034,2114544,1643808,1598857,263697,295503,25984,25342,136465,152365,5242,4867,33838,37610,1672438,1630608,274422,308687,40170,41033,149826,166830,9084,8929,1723652,1739183,1297845,1264197,248539,278288,14278,14771,132823,148795,3883,3682,26284,29450,1319837,1288800,256111,287808,24617,26466,144435,161343,7050,7019,385382,375361,345963,334660,15158,17215,11706,10571,3642,3570,1359,1185,7554,8160,352601,341808,18311,20879,15553,14567,5391,5487,2034,1910
R,12,2022,52,4362601,2181052,2181549,1706851,1659060,271235,301536,26719,25441,136697,152695,5127,5106,34423,37711,1736002,1690676,282196,314677,41493,41541,149831,167071,9127,9366,1795471,1812091,1360869,1329931,255971,284404,14807,15035,133126,149074,3839,3858,26859,29789,1383358,1354660,263793,294094,25692,27205,144486,161458,7129,7371,385581,369458,345982,329129,15264,17132,11912,10406,3571,3621,1288,1248,7564,7922,352644,336016,18403,20583,15801,14336,5345,5613,1998,1995
R,12,2022,53,4165258,2077218,2088040,1633858,1597184,253055,282778,25055,24188,128214,144277,5122,4947,31914,34666,1660907,1626238,262846,294483,39057,39455,140405,157418,8911,8849,1711774,1736052,1305840,1283015,238702,266775,13936,14435,124831,140811,3884,3798,24581,27218,1326429,1305619,245442,275244,24168,25952,135353,152107,6993,7017,365444,351988,328018,314169,14353,16003,11119,9753,3383,3466,1238,1149,7333,7448,334478,320619,17404,19239,14889,13503,5052,5311,1918,1832
R,12,2022,54,4052139,2020039,2032100,1587583,1554388,247843,275786,24730,23388,125508,141270,4576,4721,29799,32547,1612704,1581529,256802,286614,38167,38042,136809,153399,8066,8506,1669900,1695314,1273320,1253656,233819,260276,13817,14124,122437,138060,3436,3576,23071,25622,1292546,1274755,239972,268073,23810,25298,132213,148613,6312,6729,350139,336786,314263,300732,14024,15510,10913,9264,3071,3210,1140,1145,6728,6925,320158,306774,16830,18541,14357,12744,4596,4786,1754,1777
R,12,2022,55,4006439,1989430,2017009,1573586,1551732,245018,276253,23520,23296,114282,129859,4646,4550,28378,31319,1597504,1577795,253393,286831,36640,37716,124878,141122,7952,8252,1654056,1690632,1272225,1260131,231558,261134,13412,14404,111312,126873,3508,3488,22041,24602,1290561,1280367,237302,268715,23219,25465,120494,136537,6295,6579,335374,326377,301361,291601,13460,15119,10108,8892,2970,2986,1138,1062,6337,6717,306943,297428,16091,18116,13421,12251,4384,4585,1657,1673
R,12,2022,56,4037898,1998793,2039105,1583211,1574116,247890,280756,23389,23234,111970,125739,4630,4595,27703,30665,1606294,1599547,256204,291037,36475,37692,122098,136611,8020,8210,1671354,1719948,1288717,1288780,234753,266118,13596,14672,109094,122757,3540,3548,21654,24073,1306502,1308508,240454,273473,23580,25761,117827,132111,6404,6561,327439,319157,294494,285336,13137,14638,9793,8562,2876,2982,1090,1047,6049,6592,299792,291039,15750,17564,12895,11931,4271,4500,1616,1649
R,12,2022,57,4166169,2057364,2108805,1631720,1630253,255926,290251,24248,24128,112891,128361,4656,4600,27923,31212,1655020,1656122,264075,300409,37771,39081,122944,139417,8059,8311,1732245,1791662,1339799,1347161,242559,275440,14382,15448,110058,125325,3616,3599,21831,24689,1357766,1367354,248176,282753,24686,27103,118766,134844,6472,6714,325119,317143,291921,283092,13367,14811,9866,8680,2833,3036,1040,1001,6092,6523,297254,288768,15899,17656,13085,11978,4178,4573,1587,1597
R,12,2022,58,4320836,2122956,2197880,1695742,1712838,258035,295774,24213,24611,112326,128490,4529,4662,28111,31505,1719179,1738878,265973,305776,38207,40381,122350,139331,7961,8370,1810610,1886323,1415042,1434286,245429,281402,14804,16112,109568,125659,3546,3676,22221,25188,1433344,1454842,250941,288641,25654,28675,118267,135055,6421,6809,312346,311557,280700,278552,12606,14372,9409,8499,2758,2831,983,986,5890,6317,285835,284036,15032,17135,12553,11706,4083,4276,1540,1561
R,12,2022,59,4335256,2128555,2206701,1706119,1727249,252563,288948,23883,24123,113769,130574,4302,4554,27919,31253,1729422,1753032,260235,298626,38049,39819,123666,141317,7641,8323,1829620,1906488,1437634,1459184,240268,275112,14946,15822,111145,127770,3350,3597,22277,25003,1456037,1479547,245647,282116,26069,28366,119780,137043,6174,6765,298935,300213,268485,268065,12295,13836,8937,8301,2624,2804,952,957,5642,6250,273385,273485,14588,16510,11980,11453,3886,4274,1467,1558
